customer_id,customer_name,customer_email,customer_age,annual_income,credit_score,country,city
c7690da4-2fbe-4135-a5ce-79240bf9cff9,Jorge Walker,brad43@example.com,41,238418.46,780,FI,Jacobschester
38db10e6-26b2-451b-956e-f35f89ff8041,Tyler Hernandez,carlos06@example.com,60,105002.9,745,SN,Mcdonaldberg
abcc9d59-5343-49d9-8feb-036686c6696c,Luis Horton,conwaybenjamin@example.net,64,108149.83,517,GH,South Denise
81b425f2-775a-4b6c-bfff-167d07c23f94,Victor Thornton,stephanieyang@example.net,69,300887.1,839,QA,Carolynland
f5aa2351-5b52-4088-9112-b08c17c3e39d,Karen Smith,kmccann@example.com,69,432996.8,330,TH,New Johnburgh
c6d97689-1ef3-43ae-9141-995d16dd6312,Jason Butler,diazrose@example.org,41,47960.27,808,MN,Janeside
2f3c5fbf-9543-485f-816d-95db178a545c,Jacob Peterson,clarkgina@example.net,52,47011.99,444,SM,Lake Brandon
09016419-9f29-46b2-b286-db614a42207a,Jamie Leonard,johnsontrevor@example.net,35,328863.73,577,IE,East Jennifer
e0625d1f-bf62-4cfc-9d5d-be7364f4e99f,John Nichols,patrickcohen@example.com,51,465628.95,452,PS,Smithtown
5d5c8124-f1ef-4fee-ac24-2b2c45be96d8,Nicole Atkins,diazclifford@example.org,55,339758.86,675,BR,West Christopher
ef771c20-57a2-42da-a427-4a2974964202,Patricia Sparks,spacheco@example.org,70,236193.01,497,HN,Johnberg
455a4be2-fbbc-459f-9374-d65cd6cd3b94,Bradley Taylor,richardskelly@example.org,35,347086.75,846,NP,Dominicport
c85fbe09-a46c-4864-bc93-f45fc2ab3d45,Rachel Silva,sullivanbarbara@example.org,37,148965.57,825,PK,Lake Lisaborough
9c144c15-81b4-4c7e-8629-3fb1987e905a,Daniel Clayton,aliciamanning@example.org,61,29893.24,715,CG,North Scott
8fbc5c31-551f-4755-8e82-d4126b5cc054,Christopher Gonzales,randallnewman@example.com,23,139140.6,693,SM,Woodardville
968bec53-e7b0-4c2d-907a-970b59fb0d29,Colleen Marshall,canderson@example.com,54,331852.54,337,IT,Lake Melissabury
6396ebe0-a79f-4e9e-afab-916f97813c88,Patricia Alvarez,nicolediaz@example.net,62,215234.77,795,HT,Romeromouth
2f9aa071-f330-4244-81e5-e8d34f98726e,Calvin Knapp,cknight@example.com,43,329291.23,674,PY,New James
efc795e2-75af-4322-8117-517855ae1b0c,Alex Dunn,mikaylacarter@example.com,65,242581.04,700,TO,Thompsonside
8c570837-fd3b-4dcb-b203-aeee50e169ec,Christopher Gonzales,rayjoseph@example.net,71,180790.38,609,CG,East Toddland
d7149c34-d3e8-4468-ae3a-b59908cfbece,Angel Mcintosh,jbates@example.org,59,193140.92,849,CR,Paulview
73fc6ace-785d-42cb-86f3-bd6b6d62a138,Brianna Maldonado,tiffanyfoster@example.net,33,88364.68,524,LV,Gutierrezfort
523d683e-cb1a-4e79-bdf0-9e9a1d900daf,Sara Cabrera,courtney74@example.com,47,421084.84,373,BF,Ronaldville
84e0d3d8-8962-407f-82f0-aee4248603af,Robert Parker,brentfigueroa@example.org,64,65646.72,647,NA,Aaronton
7d063d68-6b46-43c2-9eea-8d01477a4c12,Jacob Thompson,ttorres@example.com,39,69109.34,425,PT,New Aprilmouth
a81e0c6c-ec4b-41e3-a5f1-2e9a21421925,Anna Lawson,danielskim@example.com,43,307403.94,711,JP,Brownshire
63fda804-0765-4ae9-bced-a7de66c7513c,Henry Kim,dennisnelson@example.com,66,71351.71,455,KP,Tamarastad
3ca81ee2-92c2-4ad8-9bb6-60ece73fa2fb,Melissa Cochran,rlopez@example.com,75,285238.49,371,AE,West Kimberly
88229f1b-9bcb-4544-852e-39c54295c753,Edward White,simonkaren@example.com,25,380240.32,455,PK,Port Drew
65a933a5-d5f5-4eb4-a3d0-40b372529a87,Kelsey Reilly,justincooper@example.org,52,407613.82,377,CF,New Dana
6ce4a432-34aa-4329-9047-ba9d0e765bdf,Jessica Wells,reyescaitlin@example.org,75,39776.78,522,DM,Angieport
e1f1ba16-fa24-4fb5-bb49-1dc20ea1e151,Mark Ramsey,julie15@example.org,53,377483.71,547,LY,Piercefort
afecc6c3-c768-4836-9d3a-aed26e2907d3,Jon Davis,carldaniel@example.com,69,287861.62,767,GA,South Tommy
ed08ded9-c3a7-4635-a971-af1d6b290c76,Jennifer Edwards,amandanichols@example.org,52,368232.51,636,LI,Millermouth
5ea8b4f3-49c3-47a4-80e2-7620ba85523d,Andre Brooks,othomas@example.org,73,143005.57,586,LI,Lyonshaven
a9d2ae55-a438-4694-8e02-ca2624406557,Larry Graham,hvaldez@example.com,72,235765.97,571,BT,West Taylor
2a332512-93e6-4f7a-9304-e27bafffdff9,Jeffrey Gray,markgonzalez@example.com,21,187007.62,492,ZA,Gregorystad
1352c989-ffe0-4ee5-9864-10ef409f33d5,Phillip Thomas,wolfeharold@example.com,70,237430.7,491,GH,West Charles
2c69289c-4101-4df4-9339-924fee76e110,Scott Brown,nreyes@example.org,48,252380.23,626,MZ,North Jenniferview
f57ad03d-2153-42a2-9074-0b143869cc7a,Gloria Taylor,hansenphilip@example.net,31,270236.97,767,DK,Lake April
24ad7d8c-bc55-41b0-8019-8c2cc24f0044,Craig Howard,tjacobs@example.org,62,299331.85,404,PT,North Cynthiaton
8d05b9c6-cfb6-470e-a95a-9eb1a56794e3,Spencer Cohen,jonathan58@example.net,75,41005.08,465,BF,Bowmanside
541dfe88-e721-4a6f-bf65-b42e613e5400,Michael Valdez,bflowers@example.com,29,64860.53,674,TT,South Adamview
dc4eeff3-44f8-43df-bf0a-90a17e42d066,Mr. David Mcclain DVM,gonzalezmark@example.org,74,86498.02,504,CA,East Virginiachester
02bcc34b-d70e-439e-b7e5-46cfc78d9800,Michele Thornton,kwebster@example.org,18,492313.45,605,DK,Wolfville
cde60a3d-041c-4fde-947b-ca3412a19827,James Anderson,padillasamantha@example.org,27,165579.96,429,MX,Port John
0ab3c542-22a5-4d74-b6e1-880065d85615,Anna Johnson,juliesanchez@example.com,72,121252.34,795,MM,Serranomouth
27c22fcc-0105-4213-b86f-5b1cce2e24e6,Heather Moore,terrykaren@example.org,30,448677.52,562,HN,Meganmouth
31fd4916-a6e2-4088-bbe9-a3e1bb05cd9c,Anthony Lee Jr.,rortiz@example.com,24,478123.33,644,TG,North Christopherberg
03e2142e-75ef-4469-8ecc-2ff65fc024aa,Heather Jones,james36@example.net,54,144168.57,500,BY,Torresview
d8cd89d4-4058-439d-9abe-d69c0946c6e1,Jeremy Burke,kelsey71@example.net,22,67236.07,748,CA,West Tammy
1d2aa091-56aa-4531-b80b-809fd8355616,Amber Schmidt,debra15@example.net,72,376018.75,472,ML,North Timothy
2df82100-3e52-44e7-992a-0c91801d6fbd,Kimberly Phillips,qgarcia@example.net,73,279045.1,356,AT,New Lisaville
54b2cf1b-95c6-4cf9-96b5-0d6197438343,Nicole Mccarthy,kingmichele@example.net,63,62459.66,623,NL,New Tina
fe30e334-13da-457f-9bc7-c2c6fce0aa2e,Mark Campbell,jackiegill@example.org,33,335676.76,606,FI,North Brian
76ef1e93-d422-4e8b-80ad-9505e5aff80e,Shelby Rice,wmendez@example.net,47,439652.71,404,KM,Edwardview
bf69b046-f498-4bbf-a07f-e045666fef25,Thomas Reilly,susannicholson@example.org,75,182115.62,590,AD,Bakerhaven
5dc5212b-4f02-440f-b0ee-6c9684c8a9c5,Jessica Howard,reneemorse@example.org,47,152421.99,715,PA,North Kenneth
c2cfd486-cee4-416f-84c8-6cd2f9cc2ea6,Mark Rogers,bruce95@example.com,60,325375.74,475,MZ,East David
986bd7c5-778b-4b65-b54b-2aec48966c7d,Nicole Caldwell,amanda39@example.net,44,357029.59,629,TG,Rebeccashire
954109ad-cdac-4a11-b4dc-ae86fe37f1bf,Jerry Pena,cstewart@example.com,62,62792.36,418,ML,Lake Jennifershire
e6263e37-24bd-498d-9f5f-ac0f69a203f6,Colleen Howard,susan42@example.com,63,466741.07,772,FM,South Joannachester
03b0967d-b9e6-4500-81c4-aebb4ecbc17e,Thomas Weaver,smithcorey@example.com,21,360417.55,448,CR,Port Benjamin
5ba46f34-f56d-4e48-a7cc-f09622d4e071,Paul Villarreal,carrolldeborah@example.org,24,426029.37,465,TR,Jeffreyland
2fdecb88-4ccb-48f6-bca6-1c8336b3d130,Omar Rich MD,doylejessica@example.org,57,489654.24,822,DJ,Foleyside
8eed167d-72f3-465f-b3ad-8beecfe4fe44,Robert Davis,vmays@example.net,22,436206.62,475,GY,East Davidton
0795f6c8-49bb-48ca-ac1b-c8fface48c9a,Angel Higgins,jamesriley@example.net,75,400286.17,327,CG,Bowmanmouth
